boundary_prob,change_prob,env,model,seed,step16_entity,step16_entity_tf,step16_latent,step16_spatial,step1_entity,step1_latent,step1_spatial,step4_entity,step4_entity_tf,step4_latent,step4_spatial,step8_entity,step8_entity_tf,step8_latent,step8_spatial,traj
,,world_b,phase0,2,0.20518702268600464,0.09400488436222076,0.6847977638244629,0.5150829553604126,0.08588031679391861,0.002949000569060445,0.048455700278282166,0.09012197703123093,0.08334413170814514,0.043372735381126404,0.07927428930997849,0.1273660659790039,0.09400776773691177,0.173821359872818,0.17000141739845276,0
,,world_b,phase0,2,0.22562040388584137,0.09952034801244736,0.6954795122146606,0.654403567314148,0.10082186013460159,0.0028991377912461758,0.06946269422769547,0.10467342287302017,0.09379205852746964,0.04745667427778244,0.12585291266441345,0.13109244406223297,0.09520517289638519,0.18151018023490906,0.250236451625824,1
,,world_b,phase0,2,0.17987975478172302,0.08524671941995621,0.6727517247200012,0.564669668674469,0.09083069860935211,0.002737852744758129,0.05033578723669052,0.09396371245384216,0.0869980901479721,0.041916750371456146,0.08270347118377686,0.1168927252292633,0.09022978693246841,0.16583189368247986,0.18630270659923553,2
5.649483658665133e-10,2.4310503610180945e-10,world_a,phase1,0,0.08086559921503067,0.07978571206331253,0.1087055653333664,0.198356494307518,0.0890050157904625,0.00043042300967499614,0.14548292756080627,0.0887172594666481,0.0890832170844078,0.0068283360451459885,0.1421624720096588,0.0796685591340065,0.07975298166275024,0.02723534032702446,0.147921621799469,0
3.8257541579156396e-10,1.6163581584294207e-10,world_a,phase1,0,0.09223480522632599,0.09081090241670609,0.10836884379386902,0.20419193804264069,0.09081985801458359,0.00041831290582194924,0.15050433576107025,0.09047634154558182,0.09081227332353592,0.0067811403423547745,0.14733506739139557,0.0905512273311615,0.0908118188381195,0.027090275660157204,0.1558588147163391,1
6.251357209663411e-10,2.69904931737841e-10,world_a,phase1,0,0.07584009319543839,0.07453009486198425,0.10850732028484344,0.19071513414382935,0.07397828996181488,0.00041863357182592154,0.13738854229450226,0.07401623576879501,0.07400178909301758,0.006776095367968082,0.1351528912782669,0.0742347463965416,0.07410985976457596,0.027107208967208862,0.14208325743675232,2
5.275860859299542e-10,2.261087844734888e-10,world_b,phase1,0,0.08842411637306213,0.08667495101690292,0.10870194435119629,0.18072879314422607,0.08607552200555801,0.0004169508465565741,0.14090657234191895,0.08059631288051605,0.08054449409246445,0.0067487433552742004,0.13572755455970764,0.08105769753456116,0.08082541823387146,0.027044173330068588,0.14642301201820374,0
6.769417804086686e-10,2.936990928237293e-10,world_b,phase1,0,0.09104984998703003,0.08907746523618698,0.1092725396156311,0.19419464468955994,0.08370491117238998,0.00042010535253211856,0.14321021735668182,0.08024446666240692,0.08029596507549286,0.006842439994215965,0.13556762039661407,0.08482152968645096,0.08477146178483963,0.02734922058880329,0.14574946463108063,1
5.019026860786369e-10,2.1523620385988096e-10,world_b,phase1,0,0.10502314567565918,0.10230409353971481,0.10912369936704636,0.17877578735351562,0.09730902314186096,0.00041946108103729784,0.14224837720394135,0.10048174113035202,0.10100602358579636,0.0068703931756317616,0.13725775480270386,0.10075776278972626,0.10095862299203873,0.027279788628220558,0.14189884066581726,2
2.702109895835747e-07,1.2996594023206853e-07,world_a,phase1,1,0.08454307168722153,0.08062795549631119,0.08749544620513916,0.10471175611019135,0.08959975838661194,0.0003861208097077906,0.06036645174026489,0.08997263014316559,0.08966441452503204,0.0060587539337575436,0.06453321874141693,0.07789765298366547,0.07733847200870514,0.023677945137023926,0.06118125468492508,0
